created_at,closed_at,timeSolve
2020-04-10,2020-04-14,4
2020-04-10,2020-04-13,3
2020-04-10,2020-05-27,47
2020-04-10,2020-04-11,1
2020-04-10,2020-05-27,47
2020-04-10,2020-04-13,3
2020-04-10,2020-04-10,0
2020-04-10,2020-04-10,0
2020-04-10,2020-04-10,0
2020-04-10,2020-05-18,38
2020-04-10,2020-05-20,40
2020-04-10,2020-04-10,0
2020-04-10,2020-04-22,12
2020-04-11,2020-09-12,154
2020-04-11,2020-05-22,41
2020-04-11,2020-05-02,21
2020-04-11,2020-09-10,152
2020-04-11,2020-04-13,2
2020-04-11,2020-04-11,0
2020-04-11,2020-09-12,154
2020-04-11,2021-07-15,460
2020-04-11,2020-04-11,0
2020-04-11,2020-04-13,2
2020-04-11,2020-05-02,21
2020-04-11,2020-08-05,116
2020-04-11,2020-04-14,3
2020-04-12,2020-04-30,18
2020-04-12,2020-04-13,1
2020-04-12,2020-05-02,20
2020-04-12,2021-12-07,604
2020-04-12,2020-04-13,1
2020-04-12,2020-04-17,5
2020-04-12,2020-05-27,45
2020-04-12,2020-04-21,9
2020-04-12,2020-05-09,27
2020-04-12,2020-07-20,99
2020-04-12,2020-04-13,1
2020-04-13,2020-04-14,1
2020-04-13,2020-04-15,2
2020-04-13,2020-04-14,1
2020-04-13,2020-04-13,0
2020-04-13,2020-04-13,0
2020-04-13,2020-04-13,0
2020-04-13,2020-04-13,0
2020-04-13,2020-04-13,0
2020-04-14,2020-05-25,41
2020-04-14,2021-01-04,265
2020-04-14,2021-04-12,363
2020-04-14,2020-04-15,1
2020-04-14,2020-04-15,1
2020-04-14,2020-04-15,1
2020-04-14,2020-04-15,1
2020-04-14,2020-04-14,0
2020-04-14,2020-04-15,1
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-14,2020-04-20,6
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-14,2020-04-14,0
2020-04-15,2020-05-15,30
2020-04-15,2020-09-10,148
2020-04-15,2020-09-10,148
2020-04-15,2020-04-15,0
2020-04-15,2020-04-15,0
2020-04-15,2020-05-02,17
2020-04-15,2020-04-16,1
2020-04-15,2020-04-15,0
2020-04-15,2020-04-15,0
2020-04-15,2020-04-15,0
2020-04-15,2020-04-15,0
2020-04-15,2023-01-05,995
2020-04-15,2020-05-23,38
2020-04-15,2020-06-08,54
2020-04-15,2020-04-20,5
2020-04-15,2020-04-15,0
2020-04-15,2020-04-15,0
2020-04-15,2020-04-21,6
2020-04-15,2020-04-16,1
2020-04-15,2020-04-15,0
2020-04-16,2020-04-17,1
2020-04-16,2020-05-02,16
2020-04-16,2020-04-17,1
2020-04-16,2020-09-10,147
2020-04-16,2020-04-19,3
2020-04-16,2020-04-20,4
2020-04-16,2020-04-28,12
2020-04-16,2020-04-16,0
2020-04-16,2020-04-22,6
2020-04-16,2020-04-17,1
2020-04-16,2020-04-16,0
2020-04-16,2020-04-22,6
2020-04-16,2022-07-30,835
2020-04-16,2020-04-16,0
2020-04-16,2020-04-16,0
2020-04-16,2020-05-02,16
2020-04-16,2020-04-22,6
2020-04-17,2021-01-21,279
2020-04-17,2020-04-17,0
2020-04-17,2020-04-17,0
2020-04-17,2020-04-18,1
2020-04-17,2020-04-22,5
2020-04-17,2020-04-17,0
2020-04-17,2020-04-17,0
2020-04-17,2020-04-28,11
2020-04-17,2020-05-07,20
2020-04-17,2020-04-17,0
2020-04-17,2020-09-10,146
2020-04-17,2020-04-17,0
2020-04-17,2020-04-17,0
2020-04-17,2023-01-05,993
2020-04-17,2020-04-17,0
2020-04-17,2020-05-02,15
2020-04-17,2020-05-06,19
2020-04-17,2020-04-17,0
2020-04-17,2020-04-17,0
2020-04-18,2020-04-19,1
2020-04-18,2020-04-20,2
2020-04-18,2020-04-22,4
2020-04-18,2020-04-19,1
2020-04-18,2020-04-22,4
2020-04-18,2020-04-22,4
2020-04-18,2020-04-20,2
2020-04-18,2020-04-18,0
2020-04-18,2020-05-04,16
2020-04-18,2020-04-22,4
2020-04-18,2020-07-30,103
2020-04-18,2020-04-18,0
2020-04-19,2020-04-20,1
2020-04-19,2020-04-30,11
2020-04-19,2020-04-20,1
2020-04-19,2020-05-02,13
2020-04-19,2020-04-19,0
2020-04-19,2020-04-20,1
2020-04-19,2020-05-25,36
2020-04-19,2020-05-02,13
2020-04-19,2020-04-22,3
2020-04-19,2020-04-19,0
2020-04-19,2020-04-20,1
2020-04-19,2020-09-10,144
2020-04-19,2021-06-23,430
2020-04-19,2020-04-20,1
2020-04-19,2020-04-19,0
2020-04-20,2020-04-21,1
2020-04-20,2020-05-02,12
2020-04-20,2022-11-25,949
2020-04-20,2020-05-25,35
2020-04-20,2020-04-21,1
2020-04-20,2020-04-21,1
2020-04-20,2020-04-21,1
2020-04-20,2020-04-21,1
2020-04-20,2020-04-20,0
2020-04-20,2020-04-20,0
2020-04-20,2020-04-20,0
2020-04-20,2023-01-05,990
2020-04-20,2020-04-21,1
2020-04-20,2020-05-02,12
2020-04-20,2020-09-10,143
2020-04-20,2020-04-20,0
2020-04-20,2020-04-20,0
2020-04-20,2020-04-20,0
2020-04-20,2020-04-20,0
2020-04-20,2021-01-06,261
2020-04-20,2020-05-02,12
2020-04-20,2020-04-20,0
2020-04-20,2021-11-17,576
2020-04-20,2020-05-22,32
2020-04-20,2020-05-02,12
2020-04-20,2020-05-30,40
2020-04-20,2020-07-19,90
2020-04-20,2020-04-20,0
2020-04-21,2020-07-22,92
2020-04-21,2020-04-22,1
2020-04-21,2020-04-21,0
2020-04-21,2020-04-21,0
2020-04-21,2020-09-10,142
2020-04-21,2020-05-22,31
2020-04-21,2020-09-12,144
2020-04-21,2020-04-21,0
2020-04-21,2020-05-02,11
2020-04-21,2020-04-21,0
2020-04-22,2020-04-23,1
2020-04-22,2020-04-23,1
2020-04-22,2020-05-02,10
2020-04-22,2020-04-22,0
2020-04-22,2020-05-25,33
2020-04-22,2020-04-22,0
2020-04-22,2020-04-23,1
2020-04-22,2020-04-22,0
2020-04-22,2020-12-30,252
2020-04-22,2020-05-23,31
2020-04-22,2020-04-28,6
2020-04-22,2020-04-24,2
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-22,0
2020-04-22,2020-04-30,8
2020-04-22,2020-04-22,0
2020-04-23,2020-04-23,0
2020-04-23,2020-04-24,1
2020-04-23,2020-05-23,30
2020-04-23,2021-03-02,313
2020-04-23,2020-04-24,1
2020-04-23,2020-04-24,1
2020-04-23,2020-04-23,0
2020-04-23,2022-02-03,651
2020-04-23,2020-05-25,32
2020-04-23,2020-04-24,1
2020-04-23,2020-04-23,0
2020-04-23,2020-04-24,1
2020-04-23,2020-05-02,9
2020-04-23,2020-05-06,13
2020-04-23,2020-05-26,33
2020-04-23,2021-12-24,610
2020-04-23,2020-04-23,0
2020-04-23,2020-05-13,20
2020-04-23,2020-04-23,0
2020-04-23,2020-04-23,0
2020-04-24,2020-05-06,12
2020-04-24,2020-05-02,8
2020-04-24,2020-04-24,0
2020-04-24,2020-05-22,28
2020-04-24,2020-05-25,31
2020-04-24,2020-04-26,2
2020-04-24,2020-04-25,1
2020-04-24,2020-05-25,31
2020-04-24,2020-04-25,1
2020-04-24,2020-04-24,0
2020-04-24,2020-04-29,5
2020-04-24,2020-04-24,0
2020-04-24,2020-04-24,0
2020-04-24,2020-05-08,14
2020-04-24,2020-04-24,0
2020-04-24,2020-04-24,0
2020-04-24,2021-12-22,607
2020-04-24,2020-04-24,0
2020-04-24,2020-04-24,0
2020-04-25,2022-02-03,649
2020-04-25,2020-04-26,1
2020-04-25,2020-04-25,0
2020-04-25,2020-04-25,0
2020-04-25,2020-09-13,141
2020-04-25,2020-04-25,0
2020-04-25,2020-05-06,11
2020-04-25,2020-05-26,31
2020-04-26,2020-04-30,4
2020-04-26,2020-04-27,1
2020-04-26,2020-04-28,2
2020-04-26,2021-07-15,445
2020-04-26,2020-04-27,1
2020-04-26,2020-05-22,26
2020-04-26,2020-05-04,8
2020-04-26,2020-04-26,0
2020-04-26,2020-04-26,0
2020-04-26,2020-05-02,6
2020-04-26,2020-05-02,6
2020-04-27,2020-05-02,5
2020-04-27,2020-04-28,1
2020-04-27,2024-04-17,1451
2020-04-27,2020-04-28,1
2020-04-27,2020-04-28,1
2020-04-27,2020-04-27,0
2020-04-27,2020-05-02,5
2020-04-27,2020-04-27,0
2020-04-27,2020-05-02,5
2020-04-27,2020-05-25,28
2020-04-27,2021-01-06,254
2020-04-27,2020-05-02,5
2020-04-27,2020-06-10,44
2020-04-27,2020-04-27,0
2020-04-27,2020-04-28,1
2020-04-27,2020-05-25,28
2020-04-27,2020-05-02,5
2020-04-27,2020-04-29,2
2020-04-27,2020-04-27,0
2020-04-28,2020-05-01,3
2020-04-28,2020-07-04,67
2020-04-28,2020-06-30,63
2020-04-28,2020-05-14,16
2020-04-28,2020-04-28,0
2020-04-28,2020-04-28,0
2020-04-28,2020-04-29,1
2020-04-28,2020-04-28,0
2020-04-28,2020-05-23,25
2020-04-28,2020-05-23,25
2020-04-28,2020-04-28,0
2020-04-28,2020-05-25,27
2020-04-28,2020-04-29,1
2020-04-29,2020-04-30,1
2020-04-29,2020-04-30,1
2020-04-29,2020-04-29,0
2020-04-29,2020-04-30,1
2020-04-29,2020-05-02,3
2020-04-29,2020-04-29,0
2020-04-29,2020-05-22,23
2020-04-29,2020-04-29,0
2020-04-29,2020-11-16,201
2020-04-29,2020-05-02,3
2020-04-29,2020-04-29,0
2020-04-29,2020-05-02,3
2020-04-29,2020-05-25,26
2020-04-29,2020-04-29,0
2020-04-29,2020-05-07,8
2020-04-29,2020-05-03,4
2020-04-29,2020-05-12,13
2020-04-30,2020-05-04,4
2020-04-30,2021-04-12,347
2020-04-30,2020-04-30,0
2020-04-30,2020-05-06,6
2020-04-30,2020-05-04,4
2020-04-30,2020-04-30,0
2020-04-30,2020-05-01,1
2020-04-30,2020-04-30,0
2020-04-30,2020-05-02,2
2020-04-30,2020-08-18,110
2020-04-30,2020-05-02,2
2020-04-30,2020-05-25,25
2020-04-30,2021-06-21,417
2020-04-30,2020-05-02,2
2020-04-30,2021-06-21,417
2020-05-01,2020-05-02,1
2020-05-01,2020-05-02,1
2020-05-01,2020-05-02,1
2020-05-01,2020-05-01,0
2020-05-01,2020-05-02,1
2020-05-01,2020-05-02,1
2020-05-01,2020-05-01,0
2020-05-01,2020-05-25,24
2020-05-01,2020-05-17,16
2020-05-01,2024-02-21,1391
2020-05-01,2020-05-02,1
2020-05-01,2020-05-06,5
2020-05-01,2020-05-01,0
2020-05-01,2020-05-01,0
2020-05-01,2020-05-06,5
2020-05-02,2020-05-08,6
2020-05-02,2020-05-07,5
2020-05-02,2020-05-06,4
2020-05-02,2020-05-03,1
2020-05-02,2020-05-02,0
2020-05-02,2020-05-02,0
2020-05-02,2020-05-02,0
2020-05-02,2020-09-10,131
2020-05-02,2020-05-06,4
2020-05-02,2020-05-03,1
2020-05-02,2020-06-03,32
2020-05-02,2020-05-02,0
2020-05-02,2020-05-02,0
2020-05-03,2020-05-06,3
2020-05-03,2020-05-03,0
2020-05-03,2020-05-06,3
2020-05-03,2020-05-03,0
2020-05-03,2021-02-07,280
2020-05-03,2020-05-06,3
2020-05-03,2020-05-06,3
2020-05-03,2020-06-22,50
2020-05-03,2020-08-17,106
2020-05-03,2020-05-22,19
2020-05-03,2020-05-03,0
2020-05-03,2020-05-03,0
2020-05-03,2020-05-03,0
2020-05-03,2020-05-03,0
2020-05-03,2020-05-04,1
2020-05-03,2020-05-03,0
2020-05-03,2021-04-12,344
2020-05-03,2020-05-04,1
2020-05-03,2020-05-03,0
2020-05-03,2020-05-03,0
2020-05-03,2020-05-04,1
2020-05-04,2020-05-04,0
2020-05-04,2020-09-12,131
2020-05-04,2020-05-06,2
2020-05-04,2020-05-05,1
2020-05-04,2020-05-27,23
2020-05-04,2020-05-04,0
2020-05-04,2020-05-05,1
2020-05-04,2020-05-04,0
2020-05-04,2020-05-25,21
2020-05-04,2020-05-04,0
2020-05-04,2020-05-04,0
2020-05-04,2020-05-04,0
2020-05-04,2020-05-04,0
2020-05-04,2020-05-04,0
2020-05-05,2020-05-05,0
2020-05-05,2020-05-05,0
2020-05-05,2020-05-05,0
